  6.1417E+01  7.8576E-01
  6.1545E+01  8.0200E-01
  6.1673E+01  8.1706E-01
  6.1801E+01  8.3066E-01
  6.1929E+01  8.4320E-01
  6.2057E+01  8.5504E-01
  6.2185E+01  8.6619E-01
  6.2313E+01  8.7667E-01
  6.2441E+01  8.8642E-01
  6.2569E+01  8.9508E-01
  6.2697E+01  9.0238E-01
  6.2825E+01  9.0880E-01
  6.2953E+01  9.1475E-01
  6.3081E+01  9.2010E-01
  6.3209E+01  9.2490E-01
  6.3337E+01  9.2903E-01
  6.3465E+01  9.3228E-01
  6.3593E+01  9.3461E-01
  6.3721E+01  9.3617E-01
  6.3849E+01  9.3705E-01
  6.3977E+01  9.3729E-01
  6.4104E+01  9.3705E-01
  6.4232E+01  9.3617E-01
  6.4360E+01  9.3461E-01
  6.4488E+01  9.3228E-01
  6.4616E+01  9.2903E-01
  6.4744E+01  9.2490E-01
  6.4872E+01  9.2010E-01
  6.5000E+01  9.1475E-01
  6.5128E+01  9.0880E-01
  6.5256E+01  9.0238E-01
  6.5384E+01  8.9508E-01
  6.5512E+01  8.8642E-01
  6.5640E+01  8.7667E-01
  6.5768E+01  8.6619E-01
  6.5896E+01  8.5504E-01
  6.6024E+01  8.4320E-01
  6.6152E+01  8.3065E-01
  6.6280E+01  8.1706E-01
  6.6408E+01  8.0207E-01
  6.6536E+01  7.8588E-01
  6.6664E+01  7.6850E-01
  6.6791E+01  7.5004E-01
  6.6919E+01  7.3072E-01
  6.7047E+01  7.1048E-01
  6.7175E+01  6.8908E-01
  6.7303E+01  6.6636E-01
  6.7431E+01  6.4218E-01
  6.7559E+01  6.1627E-01
  6.7687E+01  5.8900E-01
  6.7815E+01  5.6071E-01
  6.7943E+01  5.3122E-01
  6.8071E+01  5.0036E-01
  6.8199E+01  4.6813E-01
  6.8327E+01  4.3467E-01
  6.8455E+01  4.0003E-01
  6.8583E+01  3.6420E-01
  6.8711E+01  3.2719E-01
  6.8839E+01  2.8913E-01
  6.8967E+01  2.5014E-01
  6.9095E+01  2.1029E-01
  6.9223E+01  1.6961E-01
  6.9351E+01  1.2826E-01
  6.9478E+01  8.6504E-02
  6.9606E+01  4.4511E-02
  6.9734E+01  2.3664E-03
  6.9862E+01 -3.9820E-02
  6.9990E+01 -8.1863E-02
  7.0118E+01 -1.2357E-01
  7.0246E+01 -1.6485E-01
  7.0374E+01 -2.0561E-01
  7.0502E+01 -2.4570E-01
  7.0630E+01 -2.8488E-01
  7.0758E+01 -3.2303E-01
  7.0886E+01 -3.6022E-01
  7.1014E+01 -3.9647E-01
  7.1142E+01 -4.3153E-01
  7.1270E+01 -4.6508E-01
  7.1398E+01 -4.9734E-01
  7.1526E+01 -5.2845E-01
  7.1654E+01 -5.5840E-01
  7.1782E+01 -5.8719E-01
  7.1910E+01 -6.1472E-01
  7.2038E+01 -6.4070E-01
  7.2165E+01 -6.6486E-01
  7.2293E+01 -6.8770E-01
  7.2421E+01 -7.0955E-01
  7.2549E+01 -7.3036E-01
  7.2677E+01 -7.5033E-01
  7.2805E+01 -7.6920E-01
  7.2933E+01 -7.8654E-01
  7.3061E+01 -8.0233E-01
  7.3189E+01 -8.1705E-01
  7.3317E+01 -8.3098E-01
  7.3445E+01 -8.4405E-01
  7.3573E+01 -8.5645E-01
  7.3701E+01 -8.6796E-01
  7.3829E+01 -8.7841E-01
  7.3957E+01 -8.8784E-01
  7.4085E+01 -8.9630E-01
  7.4213E+01 -9.0388E-01
  7.4341E+01 -9.1076E-01
  7.4469E+01 -9.1711E-01
  7.4597E+01 -9.2278E-01
  7.4725E+01 -9.2778E-01
  7.4853E+01 -9.3195E-01
  7.4980E+01 -9.3504E-01
  7.5108E+01 -9.3727E-01
  7.5236E+01 -9.3893E-01
  7.5364E+01 -9.4007E-01
  7.5492E+01 -9.4069E-01
  7.5620E+01 -9.4078E-01
  7.5748E+01 -9.4006E-01
  7.5876E+01 -9.3824E-01
  7.6004E+01 -9.3562E-01
  7.6132E+01 -9.3238E-01
  7.6260E+01 -9.2853E-01
  7.6388E+01 -9.2413E-01
  7.6516E+01 -9.1912E-01
  7.6644E+01 -9.1329E-01
  7.6772E+01 -9.0655E-01
  7.6900E+01 -8.9890E-01
  7.7028E+01 -8.9025E-01
  7.7156E+01 -8.8078E-01
  7.7284E+01 -8.7070E-01
  7.7412E+01 -8.5988E-01
  7.7540E+01 -8.4832E-01
  7.7667E+01 -8.3584E-01
  7.7795E+01 -8.2204E-01
  7.7923E+01 -8.0680E-01
  7.8051E+01 -7.9052E-01
  7.8179E+01 -7.7346E-01
  7.8307E+01 -7.5550E-01
  7.8435E+01 -7.3682E-01
  7.8563E+01 -7.1695E-01
  7.8691E+01 -6.9528E-01
  7.8819E+01 -6.7194E-01
  7.8947E+01 -6.4736E-01
  7.9075E+01 -6.2169E-01
  7.9203E+01 -5.9484E-01
  7.9331E+01 -5.6683E-01
  7.9459E+01 -5.3748E-01
  7.9587E+01 -5.0653E-01
  7.9715E+01 -4.7423E-01
  7.9843E+01 -4.4078E-01
  7.9971E+01 -4.0618E-01
  8.0099E+01 -3.7031E-01
  8.0227E+01 -3.3320E-01
